quant,L1,L2,a1,a2,b1,b2
1896,70.0131531945637,66.0584730867082,6.52186952216399,11.0441827502715,23.5998285032787,22.4380000391315
1897,70.034475224597,66.0800604259457,6.55211182206323,11.070555723083,23.6866718728547,22.4993138762131
1898,70.0422812551575,66.1055833982432,6.58370259894994,11.1006995846805,23.7665360515067,22.5524952286581
1899,70.0594694534831,66.1313038615617,6.6147025448004,11.1308959622349,23.8488638927006,22.6204194857362
1900,70.070969276483,66.1572219467453,6.64702592203134,11.1583855124755,23.9370644657858,22.6770399681379
1901,70.0899362363775,66.1833377794318,6.67976497422795,11.1854040644651,24.0302600400024,22.7473799902364
1902,70.0945457687041,66.2061292996659,6.71492704548188,11.2169348192722,24.1286871800058,22.814769173092
1903,70.1109618910596,66.2309107580814,6.74878824300198,11.2492225170066,24.2233955400346,22.8796364924731
1904,70.1190028732125,66.2561280236319,6.78100378605883,11.2803258572159,24.3257552209121,22.9432564163771
1905,70.1316183978182,66.2727755257573,6.81929338833792,11.3116740602655,24.4297931520777,23.0249949846318
1906,70.1449454020851,66.2990320742565,6.85465374226668,11.3400599809991,24.5378473628066,23.0909449424292
1907,70.1563615323984,66.320231019841,6.89074139391757,11.3720065459259,24.6502773911664,23.1604665840355
1908,70.1749804746154,66.3477662691763,6.92809661228921,11.4061723757687,24.7599194657394,23.2370211129696
1909,70.1863761094062,66.368369956118,6.96539883222262,11.4373983175683,24.8775709756392,23.316482924514
1910,70.2006897858582,66.3939266413809,7.00452042581277,11.4689947409216,25.008023620486,23.3994896752137
1911,70.2144858212599,66.4253230728053,7.04608432774062,11.5049706852509,25.1419140411633,23.4806738753871
1912,70.2265831920026,66.4535734876695,7.08706048283619,11.5392494220091,25.2663255705143,23.5568132742944
1913,70.2313956895815,66.4756318014644,7.12891844432551,11.5729964215077,25.3884009767637,23.6384862208628
1914,70.2483319479286,66.4985342259939,7.17195240807533,11.6093368016678,25.5175283416489,23.7272986706657
1915,70.2571673376286,66.5304759667629,7.21279437405158,11.6464131784195,25.6513738311335,23.8095803623766
1916,70.277087754589,66.5566840332273,7.25353684907056,11.6825071258601,25.78922226898,23.9024864246397
1917,70.2828277017849,66.5795431612084,7.29660325363776,11.717429880367,25.9384823540123,23.9964668247561
1918,70.3019263428941,66.6028830810473,7.34803751404648,11.7551386190119,26.0855181384668,24.093121767947
1919,70.3094879689185,66.6316049807159,7.39232137342404,11.7923106869776,26.2643175373973,24.1877293650813
1920,70.3285685118323,66.6482944137868,7.43779432200076,11.8302028531109,26.428615281179,24.2884553407189
1921,70.3398038894069,66.6745255651191,7.48941131798137,11.868089765384,26.6004624407021,24.3931122077229
1922,70.3578728279074,66.6961036898549,7.53469979180116,11.9067258266757,26.7691558129977,24.5049851913097
1923,70.3746463757925,66.7280590903211,7.58253560636528,11.9492299424318,26.9467425430746,24.6140960018335
1924,70.3912099506206,66.7511048096782,7.6308345424636,11.9873892937328,27.1378210363139,24.7136068713515
1925,70.4092573988415,66.7712859744031,7.6807699645628,12.025091132411,27.3327262037092,24.8174647332071
1926,70.4206038095168,66.8047327159366,7.73367798470304,12.0649518899663,27.5270871110057,24.9299902863804
1927,70.4391091026726,66.8308609379662,7.78624754978139,12.1032721434095,27.7252650623277,25.034605352483
1928,70.4542747468162,66.8563432857534,7.83807788718339,12.14510503396,27.9183326588501,25.1590031186807
1929,70.4646616057192,66.8820204646825,7.88803896337287,12.187387859888,28.119840401642,25.2945089379895
1930,70.4810902049689,66.9118629700769,7.94506988112286,12.2303478494122,28.3479121169522,25.4095474809256
1931,70.4903972214937,66.9379276926583,8.00140101783144,12.2732109217793,28.5652308433218,25.5530234089007
1932,70.5127502025603,66.9643756818783,8.05847938939121,12.3179869052196,28.8075898348437,25.7094997833354
1933,70.5172700765136,66.9906427945701,8.11632019973938,12.3575940843283,29.0206249389513,25.8553150557314
1934,70.539443396301,67.0172933934998,8.17114702801088,12.4046776955886,29.2551421262605,26.0093499063252
1935,70.5504783787698,67.0320328699328,8.22754890092354,12.4479407975858,29.4988699871246,26.1573810783993
1936,70.571986579813,67.057545246299,8.28482923881753,12.4912300257014,29.7610096503116,26.3161736971652
1937,70.5855459669734,67.0833081992811,8.35256270665663,12.5346011569393,30.0076353945195,26.474395480062
1938,70.5978566048148,67.1093217480083,8.41976969591735,12.580589959785,30.2650933255064,26.6392521050964
1939,70.6029296237163,67.1342546194975,8.48252793129713,12.6263850536147,30.5599808445719,26.811660154935
1940,70.6239456233373,67.1591346919092,8.54547801917799,12.6801813488391,30.8147750457733,26.9903075185829
1941,70.644467656726,67.1934204633555,8.61584671825886,12.727255658961,31.1192142989064,27.182061819513
1942,70.6540240615651,67.2218218345273,8.68358688636021,12.7776289171704,31.4056125129915,27.361538910556
1943,70.6689188725158,67.246850481844,8.75976281691113,12.8248227897539,31.697804509627,27.5474885634179
1944,70.679911788396,67.2740639749076,8.83273591895781,12.8723808160791,31.9687442851059,27.7358413520046
1945,70.6997499529272,67.3086381304752,8.91495821367179,12.921589144652,32.2784370392047,27.9348138301213
1946,70.7096205426259,67.3386990586072,8.9898888214426,12.9723267280284,32.580889448916,28.1366993412952
1947,70.7284059210912,67.3596257987511,9.07219053694457,13.0221445326539,32.8778169565526,28.3529077360248
1948,70.7492114947397,67.3920094486375,9.15203686586774,13.0798289099973,33.2050852671619,28.5608828115878
1949,70.7641583989841,67.4055553774099,9.22627161508805,13.1307284567534,33.5000784396465,28.7634469072983
1950,70.7803477163345,67.424242798984,9.31129420425019,13.1887801363751,33.835189364091,28.9520948906256
1951,70.7943292213165,67.4506172146081,9.38654113020408,13.2453535165826,34.163217832536,29.1578731316234
1952,70.8123305011532,67.4836676956857,9.46440219425118,13.3043120534217,34.5008192513568,29.3611687208669
1953,70.8351704980352,67.5006075837121,9.54323812705988,13.3590423392172,34.8364284140212,29.5771695026301
1954,70.8366872889822,67.5247228234746,9.63155714417391,13.4213663738289,35.1700452615972,29.7717648961966
1955,70.8613935355886,67.5676982824201,9.72870180330534,13.4745650659947,35.5062611582946,29.9652675202486
1956,70.8727959981448,67.5962143929309,9.81377107111806,13.5253199351964,35.8491059403638,30.1845589145852
1957,70.8872888005423,67.6224804579972,9.90322584818619,13.5879112741996,36.1631276399412,30.3921691691178
1958,70.9061625805643,67.6550698562374,9.99171757345217,13.6465761763543,36.5093156522311,30.5949426246755
1959,70.9212345881233,67.6817182210496,10.0793935486883,13.7049667802925,36.8569896872715,30.8133223837728
1960,70.9428860273469,67.7085005676628,10.1706425519385,13.7638019324065,37.206093827277,31.0193884807495
1961,70.9646401168673,67.7303611460434,10.2691895948897,13.8153580896837,37.5374896888625,31.2543182566587
1962,70.9687327928749,67.7663062958017,10.3606126267594,13.8735902467879,37.8799803499143,31.4809519301511
1963,70.9945247995137,67.772316400517,10.4531713554968,13.9399600262541,38.2244194054324,31.7195482753923
1964,71.012104323729,67.7984722029134,10.5495670967479,14.0034452992253,38.5856028122169,31.9566764106891
1965,71.0248237962133,67.831743464866,10.6453594670667,14.0649434920832,38.9648450571503,32.1688147193145
1966,71.0433988335276,67.857997198437,10.7439771186787,14.1277083418488,39.3003317346086,32.3970874065753
1967,71.0570978936821,67.8823011599913,10.8444216486682,14.1862485060874,39.6760798773966,32.6227896935013
1968,71.0734481976381,67.9103940122548,10.9373545163548,14.2519521336423,40.0550170294689,32.8702510817759
1969,71.0987831159471,67.9503856077903,11.0327754864128,14.3164224967733,40.3901217399984,33.082756642832
1970,71.1190659449561,67.9764306200624,11.1224886543035,14.3774478481882,40.7449075511927,33.2955622004516
1971,71.1391709530794,68.0124505631476,11.2214486851825,14.4391978605886,41.1147435445771,33.5088939531506
1972,71.1533442380912,68.0540108280242,11.314953353316,14.5046619071141,41.473481310324,33.7260968489236
1973,71.1807933056971,68.0829168148736,11.4150230536131,14.5601224915953,41.8297631154957,33.9457622802835
1974,71.206303436239,68.1136199429132,11.5084241655777,14.6198867832167,42.211517045852,34.1728553174794
1975,71.2225331481153,68.1401867247998,11.6151527214972,14.6863460199337,42.5597643489138,34.4005105016558
1976,71.2443602194296,68.1541363153588,11.7176695984656,14.7549750596427,42.9332277863734,34.6459266854985
1977,71.2690575387506,68.1796430247585,11.8110258002794,14.8110707304375,43.2994613772381,34.8683969500137
1978,71.2962411602673,68.2155307709569,11.9110840448742,14.881705512929,43.6681412101203,35.0857847886227
1979,71.3264787470919,68.2317112453783,12.0087046695386,14.9564162181808,44.0956430430612,35.3087961953854
1980,71.3497921294803,68.2662494141778,12.1140146209329,15.029842231729,44.492055656374,35.5492158401865
1981,71.3696344309233,68.3177282370829,12.2169607616134,15.099520672006,44.8653117345852,35.7754930137831
1982,71.3952294320177,68.3448633206395,12.3216408153856,15.1637792096362,45.28906650403,36.0086818152736
1983,71.4099291038377,68.3784226468724,12.424512823406,15.2364009964781,45.699436006848,36.2493079300864
1984,71.4285209657731,68.4277143915325,12.534338648526,15.3108491848556,46.0736811162804,36.4770064437332
1985,71.4593116331627,68.4563372574996,12.637480088769,15.3863640868464,46.4220059434128,36.6978917809023
1986,71.4832555167322,68.4911374891436,12.7443173093931,15.4672437815152,46.8209707211671,36.9339315894247
1987,71.5149274449173,68.5170555966935,12.8389767792897,15.5483898843037,47.1755316445639,37.1391574768035
1988,71.5510443774076,68.5401455981596,12.9381938508645,15.6231041125067,47.5612442752679,37.3636203775189
1989,71.5803990001479,68.5572363083142,13.034782542949,15.6983298695341,47.9319673908531,37.5975747359721
1990,71.6217602741268,68.6040764272341,13.1224416108067,15.7783406141763,48.3206365902567,37.8013420134596
1991,71.6540790573844,68.6287041593732,13.2215477707538,15.8629370220634,48.6820142835143,38.0193927433024
1992,71.6860316605666,68.6753445931288,13.3257855624714,15.9389921198043,49.0207386315427,38.2489081697504
1993,71.7183025555629,68.7126334907115,13.4318050253408,16.0222250727114,49.3602459383458,38.4721699731014
1994,71.7614336499967,68.7304715161085,13.5359074588187,16.1040496658547,49.6966626871982,38.7128020576338
1995,71.783243099436,68.7772503408117,13.632466986652,16.1896578655962,50.070675301484,38.9275783181796
1996,71.8218966695533,68.8077408974609,13.7337099712939,16.2747002556694,50.4297148801067,39.1768956023537
1997,71.8731266983604,68.8383448109631,13.8447445663677,16.3584678177067,50.7850605610137,39.4180729976824
1998,71.9222153425223,68.886709319385,13.951908600112,16.439699687606,51.1287618094858,39.6501265788188
1999,71.9720195688368,68.9020392354011,14.0676458615612,16.5216797546426,51.4763737771457,39.8830709202324
2000,72.0180116327086,68.9280167460579,14.1693040973892,16.597582700533,51.8120816531613,40.1312642128789
2001,72.0538166916088,68.9779056427827,14.2795018275465,16.682863215454,52.1093733697818,40.3614887053319
2002,72.1038483056663,69.0123614148781,14.3920321818306,16.7801694200399,52.4549397913765,40.6106458793902
2003,72.1348683661896,69.0636708569474,14.5008433612892,16.8730555154151,52.7703093081767,40.872528003449
2004,72.1814697770185,69.0961857334322,14.6173998538393,16.9602859669212,53.1030588791205,41.1306233859946
2005,72.2463511321842,69.1349421938651,14.7357825144658,17.0538762357036,53.4141999381706,41.389784587092
2006,72.3041409025246,69.1804665376323,14.859196669368,17.1487879239062,53.7048747040388,41.6382995958385
2007,72.3574579916797,69.2216615954981,14.9802030057609,17.237913144306,54.0378836652805,41.9113658999544
2008,72.4114060619053,69.2624306163643,15.0979201831915,17.3301052688392,54.3304394842659,42.1974880034149
2009,72.4532222894336,69.2912595231651,15.2166622295836,17.4334247275365,54.6304278193642,42.462151779874
2010,72.5041065725382,69.3350664174974,15.3470066156405,17.5371572829013,54.9070803417696,42.7250262377014
2011,72.5756290003537,69.3763966469762,15.4806798557439,17.6370229735861,55.2107363413173,43.0049632240817
2012,72.6484718792733,69.4360322269683,15.6177436836514,17.7275033932681,55.4986110238393,43.2833448346035
2013,72.7104926194605,69.4686199608041,15.7640133684454,17.8424979007985,55.7822774506393,43.5558169106242
2014,72.774320512594,69.5100275241586,15.9315639524341,17.951083975417,56.0699676548862,43.8618921526888
2015,72.8172430490268,69.5527861337391,16.0992768850227,18.0531479085868,56.3499295691841,44.1745205069202
2016,72.8729604969563,69.6051414676558,16.2617322199731,18.1720560939088,56.6124121997116,44.4802541679811
2017,72.9365388283499,69.6374043124049,16.4114553765457,18.2908764554601,56.8277840688566,44.8340479952186
2018,73.0029354190221,69.6738984348881,16.5608061715156,18.4244930236738,57.0896538559711,45.1785642075823
2019,73.069324233162,69.7310719652345,16.7305696417894,18.5611175266648,57.3366868933721,45.5363621230896
2020,73.1276093410287,69.7832099683692,16.8896055509586,18.6860180451944,57.5801642255255,45.8995574048924
2021,73.1857880991931,69.8406498830586,17.0589687347751,18.8056490630534,57.8375598534361,46.2399047173272
2022,73.2313120374583,69.8930573713015,17.2457440352169,18.9337372775514,58.0529902197613,46.5960741198832
2023,73.272396220352,69.9507622525883,17.4193879782156,19.0793567234823,58.3157498237134,46.9036163035898
2024,73.3670273959489,70.0092038694742,17.5844712887696,19.2017754235464,58.5772059221408,47.2538047841782
2025,73.4574059645417,70.061406337801,17.7527950512428,19.3466805164499,58.8114481122195,47.5783736296482
2026,73.5282657987698,70.120110508807,17.9260436886428,19.4721628515022,59.0559652580373,47.907598270226
2027,73.6088318883399,70.1863761094062,18.1167265018312,19.6226516487967,59.2484839946183,48.26187021395
2028,73.6912091734509,70.238364368467,18.3099995338751,19.8007470708118,59.4975382630082,48.5987348703848
2029,73.8169119433794,70.3222532442289,18.4940410553355,19.948224650212,59.7109909353597,48.9907061654801
2030,73.9265207348173,70.3806035284299,18.6781278369883,20.1192515785782,59.9373337406161,49.3644865676812
2031,74.0228268483717,70.4327567234459,18.8771818277691,20.2769136795182,60.1747273691442,49.7985945014337
2032,74.1808026934901,70.5001245722359,19.0941220705643,20.4711334829615,60.44643402386,50.2132312598978
2033,74.2888382502939,70.5835072329118,19.3122397180281,20.6541166839904,60.7156500373954,50.6421731152877
2034,74.3920777681813,70.6933461264924,19.5305359049564,20.8377306469742,60.9807621986095,51.0772381836831
2035,74.5764790213997,70.7775666667379,19.722863600705,21.0145647340003,61.2417536838637,51.4589748176285
2036,74.7115484148796,70.8671934628753,19.938901513392,21.2040441545128,61.5061165203248,51.9056364332331
2037,74.8184731521235,70.9814374491617,20.1093448868115,21.4032509030513,61.7779860725332,52.3642803622077
2038,74.9956223765948,71.1256595883144,20.3441041919238,21.5797371962721,62.0578167975573,52.8462483110746
2039,75.1036990036232,71.2423021428246,20.5719895019583,21.8116351508735,62.3464442643666,53.3857396270181
2040,75.3162053203628,71.4376634411927,20.845394924365,22.0619815297674,62.6860206876719,53.9031741633628
2041,75.4839546165931,71.5814977741239,21.092367833326,22.3396140618687,63.0027357977643,54.4324959895312
2042,75.7297218951158,71.8143025810841,21.312024422274,22.6422539105199,63.3208352000841,55.0782068111861
2043,75.9882768963104,72.0314173905743,21.5973188063763,22.9326639657415,63.6856900759264,55.7720529339533
